text_id,sample_date,sample_id,result_value,percentage,median,anomaly_score,is_anomaly
AD23-00432.010,2023-11-16,AD23-00432.010,411033,2.531,88015.0,-1,True
AD24-00051.024,2024-02-04,AD24-00051.024,23349,1.75,225253.0,-1,True
AD23-00432.001,2023-11-16,AD23-00432.001,263565,2.054,68217.0,-1,True
AD22-00002.004,2022-08-08,AD22-00002.004,257092,0.277456,671922.0,-1,True
AD22-00014.010,2022-12-08,AD22-00014.010,964955,17.630096,671922.0,-1,True
AD23-00432.003,2023-11-16,AD23-00432.003,355162,4.651,218747.0,-1,True
AD22-00036.006,2022-12-26,AD22-00036.006,404993,1.924,225253.0,-1,True
AD22-00036.009,2022-12-26,AD22-00036.009,293475,2.516,143990.0,-1,True
AD23-00432.006,2023-11-16,AD23-00432.006,450076,3.68,225253.0,-1,True
AD22-00012.007,2022-12-07,AD22-00012.007,235208,2.782755,319781.0,-1,True
AD22-00036.013,2022-12-26,AD22-00036.013,288596,2.504,71625.0,-1,True
AD24-00116.020,2024-03-18,AD24-00116.020,365407,4.847,225253.0,-1,True
AD23-00432.004,2023-11-16,AD23-00432.004,1009036,11.833,884428.5,-1,True
AD23-00429.056,2023-11-15,AD23-00429.056,585616,5.988,53001.0,-1,True
AD22-00013.008,2022-12-07,AD22-00013.008,209872,3.187641,91185.0,-1,True
AD23-00011.003,2023-01-09,AD23-00011.003,169454,2.136,218747.0,-1,True
AD22-00010.001,2022-12-06,AD22-00010.001,230981,0.263619,218747.0,-1,True
AD23-00432.008,2023-11-16,AD23-00432.008,316969,4.503,218747.0,-1,True
AD23-00399.006,2023-10-25,AD23-00399.006,365029,6.174,63368.0,-1,True
AD24-00051.024,2024-02-04,AD24-00051.024,172415,12.926,671922.0,-1,True
AD23-00430.001,2023-11-15,AD23-00430.001,182410,2.518,225253.0,-1,True
AD22-00036.012,2022-12-26,AD22-00036.012,84502,1.235,143990.0,-1,True
AD24-00051.008,2024-02-04,AD24-00051.008,298495,10.484,225253.0,-1,True
AD23-00429.018,2023-11-15,AD23-00429.018,246262,3.821,88015.0,-1,True
AD23-00432.002,2023-11-16,AD23-00432.002,200229,1.484,319982.0,-1,True
AD23-00394.001,2023-10-22,AD23-00394.001,298118,4.491,53001.0,-1,True
AD23-00429.056,2023-11-15,AD23-00429.056,122837,1.256,218747.0,-1,True
AD22-00015.011,2022-12-08,AD22-00015.011,578218,9.466362,225253.0,-1,True
AD23-00011.007,2023-01-09,AD23-00011.007,927787,8.021,671922.0,-1,True
AD23-00394.008,2023-10-22,AD23-00394.008,160730,2.82,91185.0,-1,True
AD23-00011.004,2023-01-09,AD23-00011.004,2218621,16.879,671922.0,-1,True
AD22-00002.002,2022-08-08,AD22-00002.002,190682,0.200277,319982.0,-1,True
AD23-00429.031,2023-11-15,AD23-00429.031,713260,8.378,319781.0,-1,True
AD22-00017.008,2022-12-12,AD22-00017.008,919067,10.704,319781.0,-1,True
AD23-00429.049,2023-11-15,AD23-00429.049,174026,2.128,143990.0,-1,True
AD24-00051.027,2024-02-04,AD24-00051.027,80021,3.414,143990.0,-1,True
AD24-00051.028,2024-02-04,AD24-00051.028,357939,10.708,671922.0,-1,True
AD22-00017.008,2022-12-12,AD22-00017.008,231664,2.698,80864.0,-1,True
AD23-00002.004,2023-01-02,AD23-00002.004,147158,2.534,63368.0,-1,True
AD22-00012.013,2022-12-07,AD22-00012.013,165219,5.51339,319781.0,-1,True
AD23-00429.053,2023-11-15,AD23-00429.053,153586,1.628,88015.0,-1,True
AD23-00011.006,2023-01-09,AD23-00011.006,119809,3.156,71625.0,-1,True
AD22-00017.003,2022-12-12,AD22-00017.003,397825,3.808,25183.0,-1,True
AD23-00394.017,2023-10-22,AD23-00394.017,154931,3.204,143990.0,-1,True
AD22-00015.007,2022-12-08,AD22-00015.007,241836,4.548562,319982.0,-1,True
AD22-00012.013,2022-12-07,AD22-00012.013,69048,2.304145,319982.0,-1,True
AD23-00434.017,2023-11-19,AD23-00434.017,157702,6.071,71625.0,-1,True
AD22-00014.010,2022-12-08,AD22-00014.010,156006,2.850289,319781.0,-1,True
AD24-00116.023,2024-03-18,AD24-00116.023,679103,12.687,319781.0,-1,True
AD23-00394.015,2023-10-22,AD23-00394.015,117659,2.415,91185.0,-1,True
AD24-00116.032,2024-03-18,AD24-00116.032,635007,4.071,63368.0,-1,True
AD23-00432.015,2023-11-16,AD23-00432.015,306194,3.039,71625.0,-1,True
AD23-00399.005,2023-10-25,AD23-00399.005,864778,11.056,884428.5,-1,True
AD24-00116.020,2024-03-18,AD24-00116.020,574213,7.616,319781.0,-1,True
AD23-00011.003,2023-01-09,AD23-00011.003,594200,7.489,3781.0,-1,True
AD23-00432.016,2023-11-16,AD23-00432.016,184710,2.001,80864.0,-1,True
AD23-00394.012,2023-10-22,AD23-00394.012,1984774,24.443,884428.5,-1,True
AD24-00051.020,2024-02-04,AD24-00051.020,10653,0.872,319982.0,-1,True
AD22-00013.002,2022-12-07,AD22-00013.002,415893,6.130802,884428.5,-1,True
AD22-00012.009,2022-12-07,AD22-00012.009,547796,13.487516,319982.0,-1,True
AD24-00116.023,2024-03-18,AD24-00116.023,444888,8.312,25183.0,-1,True
AD23-00394.011,2023-10-22,AD23-00394.011,50481,1.869,88015.0,-1,True
AD24-00051.014,2024-02-04,AD24-00051.014,194201,11.703,63368.0,-1,True
AD24-00071.003,2024-02-15,AD24-00071.003,174689,4.985,63368.0,-1,True
AD23-00429.034,2023-11-15,AD23-00429.034,211434,2.45,91252.0,-1,True
AD23-00432.002,2023-11-16,AD23-00432.002,259117,1.921,91252.0,-1,True
AD22-00014.002,2022-12-08,AD22-00014.002,514998,8.186051,884428.5,-1,True
AD23-00399.025,2023-10-25,AD23-00399.025,314589,5.713,65.0,-1,True
AD24-00051.006,2024-02-04,AD24-00051.006,207010,4.13,61811.0,-1,True
AD22-00012.006,2022-12-07,AD22-00012.006,318806,4.320136,143990.0,-1,True
AD23-00430.004,2023-11-15,AD23-00430.004,865144,10.209,884428.5,-1,True
AD22-00015.012,2022-12-08,AD22-00015.012,510771,7.303776,884428.5,-1,True
AD23-00002.005,2023-01-02,AD23-00002.005,317403,21.28,884428.5,-1,True
AD22-00017.001,2022-12-12,AD22-00017.001,219424,3.575,319781.0,-1,True
AD23-00429.008,2023-11-15,AD23-00429.008,351548,4.131,25183.0,-1,True
AD23-00394.017,2023-10-22,AD23-00394.017,161684,3.344,61811.0,-1,True
AD23-00434.016,2023-11-19,AD23-00434.016,392651,2.861,225253.0,-1,True
AD22-00014.001,2022-12-08,AD22-00014.001,494235,12.098569,218747.0,-1,True
AD23-00394.022,2023-10-22,AD23-00394.022,162665,4.6,143990.0,-1,True
AD23-00394.022,2023-10-22,AD23-00394.022,158600,4.485,319781.0,-1,True
AD23-00429.054,2023-11-15,AD23-00429.054,158955,1.765,218747.0,-1,True
AD23-00429.038,2023-11-15,AD23-00429.038,814651,11.914,671922.0,-1,True
AD23-00011.010,2023-01-09,AD23-00011.010,93218,1.292,218747.0,-1,True
AD22-00014.001,2022-12-08,AD22-00014.001,700851,17.1564,225253.0,-1,True
AD23-00002.001,2023-01-02,AD23-00002.001,357324,3.105,143990.0,-1,True
AD24-00051.009,2024-02-04,AD24-00051.009,123585,4.786,319982.0,-1,True
AD23-00432.011,2023-11-16,AD23-00432.011,230889,2.7,319982.0,-1,True
AD23-00430.004,2023-11-15,AD23-00430.004,204193,2.41,80864.0,-1,True
AD22-00014.004,2022-12-08,AD22-00014.004,1082967,14.537541,319982.0,-1,True
AD23-00429.034,2023-11-15,AD23-00429.034,270592,3.135,218747.0,-1,True
AD23-00002.007,2023-01-02,AD23-00002.007,2823650,18.103,884428.5,-1,True
AD23-00002.004,2023-01-02,AD23-00002.004,75247,1.296,218747.0,-1,True
AD24-00051.028,2024-02-04,AD24-00051.028,132317,3.958,63368.0,-1,True
AD24-00116.031,2024-03-18,AD24-00116.031,800752,7.266,25183.0,-1,True
AD23-00394.020,2023-10-22,AD23-00394.020,168712,3.595,63368.0,-1,True
AD24-00051.023,2024-02-04,AD24-00051.023,55547,3.237,319781.0,-1,True
AD24-00071.024,2024-02-15,AD24-00071.024,2102192,18.504,25183.0,-1,True
AD23-00432.016,2023-11-16,AD23-00432.016,2049993,22.21,225253.0,-1,True
AD23-00432.018,2023-11-16,AD23-00432.018,551958,1.681,71625.0,-1,True
AD24-00116.031,2024-03-18,AD24-00116.031,3609023,32.747,884428.5,-1,True
AD22-00015.014,2022-12-08,AD22-00015.014,139401,2.27484,884428.5,-1,True
AD23-00394.001,2023-10-22,AD23-00394.001,162083,2.442,225253.0,-1,True
AD22-00036.015,2022-12-26,AD22-00036.015,1141871,9.545,319982.0,-1,True
AD24-00118.004,2024-03-19,AD24-00118.004,697275,8.662,53001.0,-1,True
AD23-00002.003,2023-01-02,AD23-00002.003,162115,3.908,63368.0,-1,True
